"Reactive Agent","Reactive Agent"
"-578.0","4775.0"
"-579.0","4774.0"
"-580.0","4773.0"
"-581.0","4772.0"
"-582.0","4771.0"
"-583.0","4770.0"
"-584.0","4769.0"
"-585.0","4768.0"
"-586.0","4767.0"
"-587.0","4766.0"
"-588.0","4765.0"
"-589.0","4764.0"
"-590.0","4763.0"
"-591.0","4762.0"
"-592.0","4761.0"
"-593.0","4760.0"
"-594.0","4759.0"
"-595.0","4758.0"
"-596.0","4757.0"
"-597.0","4756.0"
"-598.0","4755.0"
"-599.0","4754.0"
"-600.0","4753.0"
"-601.0","4752.0"
"-602.0","4751.0"
"-603.0","4750.0"
"-604.0","4749.0"
"-605.0","4748.0"
"-606.0","4747.0"
"-607.0","4746.0"
"-608.0","4745.0"
"-609.0","4744.0"
"-610.0","4743.0"
"-611.0","4742.0"
"-612.0","4741.0"
"-613.0","4740.0"
"-614.0","4739.0"
"-615.0","4738.0"
"-616.0","4737.0"
"-617.0","4736.0"
"-618.0","4735.0"
"-619.0","4734.0"
"-620.0","4733.0"
"-621.0","4732.0"
"-622.0","4731.0"
"-623.0","4730.0"
"-624.0","4729.0"
"-625.0","4728.0"
"-626.0","4727.0"
"-627.0","4726.0"
"-628.0","4725.0"
"-629.0","4724.0"
"-630.0","4723.0"
"-631.0","4722.0"
"-632.0","4721.0"
"-633.0","4720.0"
"-634.0","4719.0"
"-635.0","4718.0"
"-636.0","4717.0"
"-637.0","4716.0"
"-638.0","4715.0"
"-639.0","4714.0"
"-640.0","4713.0"
"-641.0","4712.0"
"-642.0","4711.0"
"-643.0","4710.0"
"-644.0","4709.0"
"-645.0","4708.0"
"-646.0","4707.0"
"-647.0","4706.0"
"-648.0","4705.0"
"-649.0","4704.0"
"-650.0","4703.0"
"-651.0","4702.0"
"-652.0","4701.0"
"-653.0","4700.0"
"-654.0","4699.0"
"-655.0","4698.0"
"-656.0","4697.0"
"-657.0","4696.0"
"-658.0","4695.0"
"-659.0","4694.0"
"-660.0","4693.0"
"-661.0","4692.0"
"-662.0","4691.0"
"-663.0","4690.0"
"-664.0","4689.0"
"-665.0","4688.0"
"-666.0","4687.0"
"-667.0","4686.0"
"-668.0","4685.0"
"-669.0","4684.0"
"-670.0","4683.0"
"-671.0","4682.0"
"-672.0","4681.0"
"-673.0","4680.0"
"-674.0","4679.0"
"-675.0","4678.0"
"-676.0","4677.0"
"-677.0","4676.0"
"-678.0","4675.0"
"-679.0","4674.0"
"-680.0","4673.0"
"-681.0","4672.0"
"-682.0","4671.0"
"-683.0","4670.0"
"-684.0","4669.0"
"-685.0","4668.0"
"-686.0","4667.0"
"-687.0","4666.0"
"-688.0","4665.0"
"-689.0","4664.0"
"-690.0","4663.0"
"-691.0","4662.0"
"-692.0","4661.0"
"-693.0","4660.0"
"-694.0","4659.0"
"-695.0","4658.0"
"-696.0","4657.0"
"-697.0","4656.0"
"-698.0","4655.0"
"-699.0","4654.0"
"-700.0","4653.0"
"-701.0","4652.0"
"-702.0","4651.0"
"-703.0","4650.0"
"-704.0","4649.0"
"-705.0","4648.0"
"-706.0","4647.0"
"-707.0","4646.0"
"-708.0","4645.0"
"-709.0","4644.0"
"-710.0","4643.0"
"-711.0","4642.0"
"-712.0","4641.0"
"-713.0","4640.0"
"-714.0","4639.0"
"-715.0","4638.0"
"-716.0","4637.0"
"-717.0","4636.0"
"-718.0","4635.0"
"-719.0","4634.0"
"-720.0","4633.0"
"-721.0","4632.0"
"-722.0","4631.0"
"-723.0","4630.0"
"-724.0","4629.0"
"-725.0","4628.0"
"-726.0","4627.0"
"-727.0","4626.0"
"-728.0","4625.0"
"-729.0","4624.0"
"-730.0","4623.0"
"-731.0","4622.0"
"-732.0","4621.0"
"-733.0","4620.0"
"-734.0","4619.0"
"-735.0","4618.0"
"-736.0","4617.0"
"-737.0","4616.0"
"-738.0","4615.0"
"-739.0","4614.0"
"-740.0","4613.0"
"-741.0","4612.0"
"-742.0","4611.0"
"-743.0","4610.0"
"-744.0","4609.0"
"-745.0","4608.0"
"-746.0","4607.0"
"-747.0","4606.0"
"-748.0","4605.0"
"-749.0","4604.0"
"-750.0","4603.0"
"-751.0","4602.0"
"-752.0","4601.0"
"-753.0","4600.0"
"-754.0","4599.0"
"-755.0","4598.0"
"-756.0","4597.0"
"-757.0","4596.0"
"-758.0","4595.0"
"-759.0","4594.0"
"-760.0","4593.0"
"-761.0","4592.0"
"-762.0","4591.0"
"-763.0","4590.0"
"-764.0","4589.0"
"-765.0","4588.0"
"-766.0","4587.0"
"-767.0","4586.0"
"-768.0","4585.0"
"-769.0","4584.0"
"-770.0","4583.0"
"-771.0","4582.0"
"-772.0","4581.0"
"-773.0","4580.0"
"-774.0","4579.0"
"-775.0","4578.0"
"-776.0","4577.0"
"-777.0","4576.0"
"-778.0","4575.0"
"-779.0","4574.0"
"-780.0","4573.0"
"-781.0","4572.0"
"-782.0","4571.0"
"-783.0","4570.0"
"-784.0","4569.0"
"-785.0","4568.0"
"-786.0","4567.0"
"-787.0","4566.0"
"-788.0","4565.0"
"-789.0","4564.0"
"-790.0","4563.0"
"-791.0","4562.0"
"-792.0","4561.0"
"-793.0","4560.0"
"-794.0","4559.0"
"-795.0","4558.0"
"-796.0","4557.0"
"-797.0","4556.0"
"-798.0","4555.0"
"-799.0","4554.0"
"-800.0","4553.0"
"-801.0","4552.0"
"-802.0","4551.0"
"-803.0","4550.0"
"-804.0","4549.0"
"-805.0","4548.0"
"-806.0","4547.0"
"-807.0","4546.0"
"-808.0","4545.0"
"-809.0","4544.0"
"-810.0","4543.0"
"-811.0","4542.0"
"-812.0","4541.0"
"-813.0","4540.0"
"-814.0","4539.0"
"-815.0","4538.0"
"-816.0","4537.0"
"-817.0","4536.0"
"-818.0","4535.0"
"-819.0","4534.0"
"-820.0","4533.0"
"-821.0","4532.0"
"-822.0","4531.0"
"-823.0","4530.0"
"-824.0","4529.0"
"-825.0","4528.0"
"-826.0","4527.0"
"-827.0","4526.0"
"-828.0","4525.0"
"-829.0","4524.0"
"-830.0","4523.0"
"-831.0","4522.0"
"-832.0","4521.0"
"-833.0","4520.0"
"-834.0","4519.0"
"-835.0","4518.0"
"-836.0","4517.0"
"-837.0","4516.0"
"-838.0","4515.0"
"-839.0","4514.0"
"-840.0","4513.0"
"-841.0","4512.0"
"-842.0","4511.0"
"-843.0","4510.0"
"-844.0","4509.0"
"-845.0","4508.0"
"-846.0","4507.0"
"-847.0","4506.0"
"-848.0","4505.0"
"-849.0","4504.0"
"-850.0","4503.0"
"-851.0","4502.0"
"-852.0","4501.0"
"-853.0","4500.0"
"-854.0","4499.0"
"-855.0","4498.0"
"-856.0","4497.0"
"-857.0","4496.0"
"-858.0","4495.0"
"-859.0","4494.0"
"-860.0","4493.0"
"-861.0","4492.0"
"-862.0","4491.0"
"-863.0","4490.0"
"-864.0","4489.0"
"-865.0","4488.0"
"-866.0","4487.0"
"-867.0","4486.0"
"-868.0","4485.0"
"-869.0","4484.0"
"-870.0","4483.0"
"-871.0","4482.0"
"-872.0","4481.0"
"-873.0","4480.0"
"-874.0","4479.0"
"-875.0","4478.0"
"-876.0","4477.0"
"-877.0","4476.0"
"-878.0","4475.0"
"-879.0","4474.0"
"-880.0","4473.0"
"-881.0","4472.0"
"-882.0","4471.0"
"-883.0","4470.0"
"-884.0","4469.0"
"-885.0","4468.0"
"-886.0","4467.0"
"-887.0","4466.0"
"-888.0","4465.0"
"-889.0","4464.0"
"-890.0","4463.0"
"-891.0","4462.0"
"-892.0","4461.0"
"-893.0","4460.0"
"-894.0","4459.0"
"-895.0","4458.0"
"-896.0","4457.0"
"-897.0","4456.0"
"-898.0","4455.0"
"-899.0","4454.0"
"-900.0","4453.0"
"-901.0","4452.0"
"-902.0","4451.0"
"-903.0","4450.0"
"-904.0","4449.0"
"-905.0","4448.0"
"-906.0","4447.0"
"-907.0","4446.0"
"-908.0","4445.0"
"-909.0","4444.0"
"-910.0","4443.0"
"-911.0","4442.0"
"-912.0","4441.0"
"-913.0","4440.0"
"-914.0","4439.0"
"-915.0","4438.0"
"-916.0","4437.0"
"-917.0","4436.0"
"-918.0","4435.0"
"-919.0","4434.0"
"-920.0","4433.0"
"-921.0","4432.0"
"-922.0","4431.0"
"-923.0","4430.0"
"-924.0","4429.0"
"-925.0","4428.0"
"-926.0","4427.0"
"-927.0","4527.0"
"-928.0","4526.0"
"-929.0","4525.0"
"-930.0","4524.0"
"-931.0","4523.0"
"-932.0","4522.0"
"-933.0","4521.0"
"-934.0","4520.0"
"-935.0","4620.0"
"-936.0","4619.0"
"-937.0","4618.0"
"-938.0","4617.0"
"-939.0","4616.0"
"-940.0","4615.0"
"-941.0","4614.0"
"-942.0","4613.0"
"-943.0","4612.0"
"-944.0","4611.0"
"-945.0","4610.0"
"-946.0","4609.0"
"-947.0","4608.0"
"-948.0","4607.0"
"-949.0","4606.0"
"-950.0","4605.0"
"-951.0","4604.0"
"-952.0","4603.0"
"-953.0","4602.0"
"-954.0","4601.0"
"-955.0","4600.0"
"-956.0","4599.0"
"-957.0","4598.0"
"-958.0","4597.0"
"-959.0","4596.0"
"-960.0","4595.0"
"-961.0","4594.0"
"-962.0","4593.0"
"-963.0","4592.0"
"-964.0","4591.0"
"-965.0","4590.0"
"-966.0","4589.0"
"-967.0","4588.0"
"-968.0","4587.0"
"-969.0","4586.0"
"-970.0","4585.0"
"-971.0","4584.0"
"-972.0","4583.0"
"-973.0","4582.0"
"-974.0","4581.0"
"-975.0","4580.0"
"-976.0","4579.0"
"-977.0","4578.0"
"-978.0","4577.0"
"-979.0","4677.0"
"-980.0","4676.0"
"-981.0","4675.0"
"-982.0","4674.0"
"-983.0","4673.0"
"-984.0","4672.0"
"-985.0","4671.0"
"-986.0","4670.0"
"-987.0","4669.0"
"-988.0","4769.0"
"-989.0","4768.0"
"-990.0","4767.0"
"-991.0","4867.0"
"-992.0","4866.0"
"-993.0","4966.0"
"-994.0","5066.0"
"-995.0","5065.0"
"-996.0","5064.0"
"-997.0","5063.0"
"-998.0","5163.0"
"-999.0","5162.0"
"-1000.0","5161.0"
"-1001.0","5160.0"
"-1002.0","5159.0"
"-1003.0","5158.0"
"-1004.0","5157.0"
"-1005.0","5156.0"
"-1006.0","5155.0"
"-1007.0","5154.0"
"-1008.0","5153.0"
"-1009.0","5152.0"
"-1010.0","5151.0"
"-1011.0","5150.0"
"-1012.0","5149.0"
"-1013.0","5148.0"
"-1014.0","5147.0"
"-1015.0","5146.0"
"-1016.0","5145.0"
"-1017.0","5144.0"
"-1018.0","5143.0"
"-1019.0","5142.0"
"-1020.0","5141.0"
"-1021.0","5140.0"
"-1022.0","5139.0"
"-1023.0","5138.0"
"-1024.0","5137.0"
"-1025.0","5136.0"
"-1026.0","5135.0"
"-1027.0","5134.0"
"-1028.0","5133.0"
"-1029.0","5132.0"
"-1030.0","5131.0"
"-1031.0","5130.0"
"-1032.0","5129.0"
"-1033.0","5128.0"
"-1034.0","5127.0"
"-1035.0","5126.0"
"-1036.0","5125.0"
"-1037.0","5124.0"
"-1038.0","5123.0"
"-1039.0","5122.0"
"-1040.0","5121.0"
"-1041.0","5120.0"
"-1042.0","5119.0"
"-1043.0","5118.0"
"-1044.0","5117.0"
"-1045.0","5116.0"
"-1046.0","5115.0"
"-1047.0","5114.0"
"-1048.0","5113.0"
"-1049.0","5112.0"
"-1050.0","5111.0"
"-1051.0","5110.0"
"-1052.0","5109.0"
"-1053.0","5108.0"
"-1054.0","5107.0"
"-1055.0","5106.0"
"-1056.0","5105.0"
"-1057.0","5104.0"
"-1058.0","5103.0"
"-1059.0","5102.0"
"-1060.0","5101.0"
"-1061.0","5100.0"
"-1062.0","5099.0"
"-1063.0","5098.0"
"-1064.0","5097.0"
"-1065.0","5096.0"
"-1066.0","5095.0"
"-1067.0","5094.0"
"-1068.0","5093.0"
"-1069.0","5092.0"
"-1070.0","5091.0"
"-1071.0","5090.0"
"-1072.0","5089.0"
"-1073.0","5088.0"
"-1074.0","5087.0"
"-1075.0","5086.0"
"-1076.0","5085.0"
"-1077.0","5084.0"
"-1078.0","5083.0"
"-1079.0","5082.0"
"-1080.0","5081.0"
"-1081.0","5080.0"
"-1082.0","5079.0"
"-1083.0","5078.0"
"-1084.0","5077.0"
"-1085.0","5076.0"
"-1086.0","5075.0"
"-1087.0","5074.0"
"-1088.0","5073.0"
"-1089.0","5072.0"
"-1090.0","5071.0"
"-1091.0","5070.0"
"-1092.0","5069.0"
"-1093.0","5068.0"
"-1094.0","5067.0"
"-1095.0","5066.0"
"-1096.0","5065.0"
"-1097.0","5064.0"
"-1098.0","5063.0"
"-1099.0","5062.0"
"-1100.0","5061.0"
"-1101.0","5060.0"
"-1102.0","5059.0"
"-1103.0","5058.0"
"-1104.0","5057.0"
"-1105.0","5056.0"
"-1106.0","5055.0"
"-1107.0","5054.0"
"-1108.0","5053.0"
"-1109.0","5052.0"
"-1110.0","5051.0"
"-1111.0","5050.0"
"-1112.0","5049.0"
"-1113.0","5048.0"
"-1114.0","5047.0"
"-1115.0","5046.0"
"-1116.0","5045.0"
"-1117.0","5044.0"
"-1118.0","5043.0"
"-1119.0","5042.0"
"-1120.0","5041.0"
"-1121.0","5040.0"
"-1122.0","5039.0"
"-1123.0","5038.0"
"-1124.0","5037.0"
"-1125.0","5036.0"
"-1126.0","5035.0"
"-1127.0","5034.0"
"-1128.0","5033.0"
"-1129.0","5032.0"
"-1130.0","5031.0"
"-1131.0","5030.0"
"-1132.0","5029.0"
"-1133.0","5028.0"
"-1134.0","5027.0"
"-1135.0","5026.0"
"-1136.0","5025.0"
"-1137.0","5024.0"
"-1138.0","5023.0"
"-1139.0","5022.0"
"-1140.0","5021.0"
"-1141.0","5020.0"
"-1142.0","5019.0"
"-1143.0","5018.0"
"-1144.0","5017.0"
"-1145.0","5016.0"
"-1146.0","5015.0"
"-1147.0","5014.0"
"-1148.0","5013.0"
"-1149.0","5012.0"
"-1150.0","5011.0"
"-1151.0","5010.0"
"-1152.0","5009.0"
"-1153.0","5008.0"
"-1154.0","5007.0"
"-1155.0","5006.0"
"-1156.0","5005.0"
"-1157.0","5004.0"
"-1158.0","5003.0"
"-1159.0","5002.0"
"-1160.0","5001.0"
"-1161.0","5000.0"
"-1162.0","4999.0"
"-1163.0","4998.0"
"-1164.0","4997.0"
"-1165.0","4996.0"
"-1166.0","4995.0"
"-1167.0","4994.0"
"-1168.0","4993.0"
"-1169.0","4992.0"
"-1170.0","4991.0"
"-1171.0","4990.0"
"-1172.0","4989.0"
"-1173.0","4988.0"
"-1174.0","4987.0"
"-1175.0","4986.0"
"-1075.0","4985.0"
"-1076.0","4984.0"
"-1077.0","4983.0"
"-1078.0","4982.0"
"-1079.0","4981.0"
"-1080.0","4980.0"
"-980.0","4979.0"
"-981.0","4978.0"
"-982.0","4977.0"
"-983.0","4976.0"
"-984.0","4975.0"
"-985.0","4974.0"
"-986.0","4973.0"
"-886.0","4972.0"
"-887.0","4971.0"
"-888.0","4970.0"
"-788.0","4969.0"
"-789.0","4968.0"
"-790.0","4967.0"
"-791.0","4966.0"
"-792.0","4965.0"
"-793.0","4964.0"
"-794.0","4963.0"
"-795.0","4962.0"
"-796.0","4961.0"
"-797.0","4960.0"
"-798.0","4959.0"
"-799.0","4958.0"
"-800.0","4957.0"
"-801.0","4956.0"
"-802.0","4955.0"
"-803.0","4954.0"
"-804.0","4953.0"
"-805.0","4952.0"
"-806.0","4951.0"
"-807.0","4950.0"
"-808.0","4949.0"
"-809.0","4948.0"
"-810.0","4947.0"
"-811.0","4946.0"
"-812.0","4945.0"
"-813.0","4944.0"
"-814.0","4943.0"
"-815.0","4942.0"
"-816.0","4941.0"
"-817.0","4940.0"
"-818.0","4939.0"
"-819.0","4938.0"
"-820.0","4937.0"
"-821.0","4936.0"
"-822.0","4935.0"
"-823.0","4934.0"
"-824.0","4933.0"
"-825.0","4932.0"
"-826.0","4931.0"
"-827.0","4930.0"
"-828.0","4929.0"
"-829.0","4928.0"
"-830.0","4927.0"
"-831.0","4926.0"
"-832.0","4925.0"
"-833.0","4924.0"
"-834.0","4923.0"
"-835.0","4922.0"
"-836.0","4921.0"
"-837.0","4920.0"
"-838.0","4919.0"
"-839.0","4918.0"
"-840.0","4917.0"
"-841.0","4916.0"
"-842.0","4915.0"
"-843.0","4914.0"
"-844.0","4913.0"
"-845.0","4912.0"
"-846.0","4911.0"
"-847.0","4910.0"
"-848.0","4909.0"
"-849.0","4908.0"
"-850.0","4907.0"
"-851.0","4906.0"
"-852.0","4905.0"
"-853.0","4904.0"
"-854.0","4903.0"
"-855.0","4902.0"
"-856.0","4901.0"
"-857.0","4900.0"
"-858.0","4899.0"
"-859.0","4898.0"
"-860.0","4897.0"
"-861.0","4896.0"
"-862.0","4895.0"
"-863.0","4894.0"
"-864.0","4893.0"
"-865.0","4892.0"
"-866.0","4891.0"
"-867.0","4890.0"
"-868.0","4889.0"
"-869.0","4888.0"
"-870.0","4887.0"
"-871.0","4886.0"
"-872.0","4885.0"
"-873.0","4884.0"
"-874.0","4883.0"
"-875.0","4983.0"
"-876.0","4982.0"
"-877.0","4981.0"
"-878.0","4980.0"
"-879.0","4979.0"
"-880.0","4978.0"
"-881.0","5078.0"
"-882.0","5077.0"
"-883.0","5076.0"
"-884.0","5075.0"
"-885.0","5074.0"
"-886.0","5073.0"
"-887.0","5072.0"
"-888.0","5071.0"
"-889.0","5070.0"
"-890.0","5069.0"
"-891.0","5068.0"
"-892.0","5067.0"
"-893.0","5066.0"
"-894.0","5065.0"
"-895.0","5064.0"
"-896.0","5063.0"
"-897.0","5062.0"
"-898.0","5061.0"
"-899.0","5060.0"
"-900.0","5059.0"
"-901.0","5058.0"
"-902.0","5057.0"
"-903.0","5056.0"
"-904.0","5055.0"
"-905.0","5054.0"
"-906.0","5053.0"
"-907.0","5052.0"
"-908.0","5051.0"
"-909.0","5050.0"
"-910.0","5049.0"
"-911.0","5048.0"
"-912.0","5047.0"
"-913.0","5046.0"
"-914.0","5045.0"
"-915.0","5044.0"
"-916.0","5043.0"
"-917.0","5042.0"
"-918.0","5041.0"
"-919.0","5040.0"
"-920.0","5039.0"
"-921.0","5038.0"
"-922.0","5037.0"
"-923.0","5036.0"
"-924.0","5035.0"
"-925.0","5034.0"
"-926.0","5033.0"
"-927.0","5032.0"
"-928.0","5031.0"
"-929.0","5030.0"
"-930.0","5029.0"
"-931.0","5028.0"
"-932.0","5027.0"
"-933.0","5026.0"
"-934.0","5025.0"
"-935.0","5024.0"
"-936.0","5023.0"
"-937.0","5123.0"
"-938.0","5122.0"
"-939.0","5121.0"
"-940.0","5120.0"
"-941.0","5119.0"
"-942.0","5118.0"
"-943.0","5117.0"
"-944.0","5116.0"
"-945.0","5115.0"
"-946.0","5114.0"
"-947.0","5113.0"
"-948.0","5112.0"
"-949.0","5111.0"
"-950.0","5110.0"
"-951.0","5109.0"
"-952.0","5108.0"
"-953.0","5107.0"
"-954.0","5106.0"
"-955.0","5105.0"
"-956.0","5104.0"
"-957.0","5103.0"
"-958.0","5102.0"
"-959.0","5101.0"
"-960.0","5100.0"
"-961.0","5099.0"
"-962.0","5098.0"
"-963.0","5097.0"
"-964.0","5096.0"
"-965.0","5095.0"
"-966.0","5094.0"
"-967.0","5093.0"
"-968.0","5092.0"
"-969.0","5091.0"
"-970.0","5090.0"
"-971.0","5089.0"
"-972.0","5189.0"
"-973.0","5188.0"
"-974.0","5187.0"
"-975.0","5186.0"
"-976.0","5185.0"
"-977.0","5184.0"
"-978.0","5183.0"
"-979.0","5283.0"
"-980.0","5282.0"
"-981.0","5281.0"
"-982.0","5280.0"
"-983.0","5279.0"
"-984.0","5379.0"
"-985.0","5378.0"
"-986.0","5377.0"
"-987.0","5376.0"
"-988.0","5375.0"
"-989.0","5374.0"
"-990.0","5373.0"
